7.41591412795e-05  973.692574339
0.000619758537836  792.9900542
0.0991825543798  148.992071328
0.099235525195  131.448137334
0.147317134152  206.819250866
0.162604511418  143.639900161
0.198497535798  255.87022574
0.199419227982  950.605774243
0.202925895948  789.197343831
0.204763983236  180.422834235
0.297807220134  364.502773552
0.301112599002  269.761292318
0.395850901987  892.435343823
0.400538819132  339.797185343
0.400771890719  262.603875769
0.402255073545  771.373723933
0.403277410278  432.775797846
0.599841511321  330.745532441
0.601298208739  848.287347603
0.601552468652  764.076464431
0.602230495086  539.514109306
0.602569508304  427.232931744
0.698801588277  555.168044614
0.702085778819  467.444136978
0.795367384386  572.576373321
0.798821081537  428.711876904
0.800585009683  844.4988749
0.800860457922  753.27041813
0.802031112938  365.54947686
0.997106734074  756.50375669
0.997461638536  638.95939893
