2.04987520076  79.5875904212
2.09488979952  170.752482212
2.14739447154  781.205107234
2.14895181351  265.413447807
2.1493543917  132.079549451
2.16441929155  142.584721522
2.16548930201  788.19725484
2.19222896953  932.019374605
2.19454379415  165.349459062
2.19569855792  782.89169799
2.24514151683  407.383707872
2.29705821281  212.574000229
2.29797990499  907.309548731
2.29838778027  772.221256976
2.32416867603  233.588582035
2.32522809233  882.709902152
2.32556180847  772.183117989
2.32636166778  507.269714678
2.39475228728  856.296534861
2.39502243844  766.822471491
2.3956051174  573.839197556
2.39959911687  251.026574399
2.49165179952  763.178079405
2.49470291848  752.647481344
2.49815131855  610.537378326
2.49921603194  257.904305044
